date,open,high,low,close
2023-08-20 21:17:00-07:00,4384.75,4385.0,4384.75,4385.0
2023-08-20 21:18:00-07:00,4385.0,4385.25,4385.0,4385.0
2023-08-20 21:19:00-07:00,4385.0,4385.25,4385.0,4385.0
2023-08-20 21:20:00-07:00,4385.0,4385.0,4384.5,4384.75
2023-08-20 21:21:00-07:00,4384.75,4385.0,4384.5,4384.75
2023-08-20 21:22:00-07:00,4384.75,4385.0,4384.5,4384.5
2023-08-20 21:23:00-07:00,4384.5,4384.5,4384.25,4384.25
2023-08-20 21:24:00-07:00,4384.25,4384.25,4384.0,4384.25
2023-08-20 21:25:00-07:00,4384.25,4384.75,4384.25,4384.75
2023-08-20 21:26:00-07:00,4384.75,4384.75,4384.5,4384.5
2023-08-20 21:27:00-07:00,4384.5,4384.5,4384.5,4384.5
2023-08-20 21:28:00-07:00,4384.5,4384.75,4384.25,4384.75
2023-08-20 21:29:00-07:00,4384.75,4384.75,4384.5,4384.5
2023-08-20 21:30:00-07:00,4384.5,4384.5,4384.25,4384.5
2023-08-20 21:31:00-07:00,4384.5,4384.5,4384.25,4384.25
2023-08-20 21:32:00-07:00,4384.25,4384.5,4384.0,4384.5
2023-08-20 21:33:00-07:00,4384.5,4384.5,4384.25,4384.5
2023-08-20 21:34:00-07:00,4384.5,4384.5,4384.25,4384.25
2023-08-20 21:35:00-07:00,4384.25,4384.25,4384.0,4384.25
2023-08-20 21:36:00-07:00,4384.25,4384.25,4383.5,4383.5
2023-08-20 21:37:00-07:00,4383.5,4383.5,4382.0,4382.0
2023-08-20 21:38:00-07:00,4382.0,4383.25,4382.0,4383.25
2023-08-20 21:39:00-07:00,4383.25,4383.75,4383.0,4383.75
2023-08-20 21:40:00-07:00,4383.75,4384.0,4383.5,4384.0
2023-08-20 21:41:00-07:00,4384.0,4384.0,4383.25,4383.25
2023-08-20 21:42:00-07:00,4383.25,4383.5,4383.0,4383.25
2023-08-20 21:43:00-07:00,4383.25,4383.5,4383.25,4383.25
2023-08-20 21:44:00-07:00,4383.25,4383.5,4383.0,4383.25
2023-08-20 21:45:00-07:00,4383.25,4383.25,4382.75,4383.0
2023-08-20 21:46:00-07:00,4383.0,4383.25,4383.0,4383.25
2023-08-20 21:47:00-07:00,4383.25,4383.25,4383.0,4383.0
2023-08-20 21:48:00-07:00,4383.0,4383.25,4383.0,4383.0
2023-08-20 21:49:00-07:00,4383.0,4383.0,4382.75,4382.75
2023-08-20 21:50:00-07:00,4382.75,4383.0,4382.75,4383.0
2023-08-20 21:51:00-07:00,4383.0,4383.25,4382.5,4382.75
2023-08-20 21:52:00-07:00,4382.75,4383.0,4382.5,4382.75
2023-08-20 21:53:00-07:00,4382.75,4382.75,4382.5,4382.75
2023-08-20 21:54:00-07:00,4382.75,4382.75,4382.5,4382.75
2023-08-20 21:55:00-07:00,4382.75,4383.0,4382.75,4383.0
2023-08-20 21:56:00-07:00,4383.0,4383.0,4382.75,4383.0
2023-08-20 21:57:00-07:00,4383.0,4383.0,4382.75,4383.0
2023-08-20 21:58:00-07:00,4383.0,4383.0,4382.75,4382.75
2023-08-20 21:59:00-07:00,4382.75,4382.75,4382.75,4382.75
2023-08-20 22:00:00-07:00,4382.75,4383.0,4382.5,4383.0
2023-08-20 22:01:00-07:00,4383.0,4383.5,4382.5,4383.0
2023-08-20 22:02:00-07:00,4383.0,4383.25,4382.25,4382.75
2023-08-20 22:03:00-07:00,4382.75,4383.0,4382.75,4383.0
2023-08-20 22:04:00-07:00,4383.0,4383.25,4382.75,4383.25
2023-08-20 22:05:00-07:00,4383.25,4383.5,4383.0,4383.25
2023-08-20 22:06:00-07:00,4383.25,4384.25,4383.25,4384.0
2023-08-20 22:07:00-07:00,4384.0,4384.75,4384.0,4384.5
2023-08-20 22:08:00-07:00,4384.5,4384.5,4384.0,4384.25
2023-08-20 22:09:00-07:00,4384.25,4384.25,4383.0,4383.0
2023-08-20 22:10:00-07:00,4383.0,4383.0,4382.25,4382.5
2023-08-20 22:11:00-07:00,4382.5,4382.5,4380.75,4380.75
2023-08-20 22:12:00-07:00,4380.75,4381.0,4380.25,4380.75
2023-08-20 22:13:00-07:00,4380.75,4381.5,4380.75,4380.75
2023-08-20 22:14:00-07:00,4380.75,4381.0,4380.0,4380.25
2023-08-20 22:15:00-07:00,4380.25,4381.0,4380.25,4380.5
2023-08-20 22:16:00-07:00,4380.5,4380.75,4379.75,4379.75
2023-08-20 22:17:00-07:00,4379.75,4380.75,4379.75,4380.0
2023-08-20 22:18:00-07:00,4380.0,4380.0,4379.5,4379.75
2023-08-20 22:19:00-07:00,4379.75,4380.25,4379.75,4380.25
2023-08-20 22:20:00-07:00,4380.25,4380.5,4380.0,4380.25
2023-08-20 22:21:00-07:00,4380.25,4380.75,4380.0,4380.0
2023-08-20 22:22:00-07:00,4380.0,4380.25,4379.5,4379.5
2023-08-20 22:23:00-07:00,4379.5,4380.25,4379.5,4380.25
2023-08-20 22:24:00-07:00,4380.25,4380.25,4379.5,4379.5
2023-08-20 22:25:00-07:00,4379.5,4380.25,4379.5,4380.0
2023-08-20 22:26:00-07:00,4380.0,4380.0,4379.25,4379.5
2023-08-20 22:27:00-07:00,4379.5,4379.5,4379.25,4379.5
2023-08-20 22:28:00-07:00,4379.5,4380.0,4379.25,4379.75
2023-08-20 22:29:00-07:00,4379.75,4380.0,4378.75,4379.0
2023-08-20 22:30:00-07:00,4379.0,4379.75,4379.0,4379.5
2023-08-20 22:31:00-07:00,4379.5,4379.5,4379.0,4379.25
2023-08-20 22:32:00-07:00,4379.25,4379.75,4379.0,4379.75
2023-08-20 22:33:00-07:00,4379.75,4380.0,4379.25,4379.75
2023-08-20 22:34:00-07:00,4379.75,4380.0,4379.5,4379.5
2023-08-20 22:35:00-07:00,4379.5,4379.5,4378.5,4378.75
2023-08-20 22:36:00-07:00,4378.75,4378.75,4376.75,4378.25
2023-08-20 22:37:00-07:00,4378.25,4378.5,4377.75,4377.75
2023-08-20 22:38:00-07:00,4377.75,4378.75,4377.75,4378.75
2023-08-20 22:39:00-07:00,4378.75,4379.25,4378.75,4379.25
2023-08-20 22:40:00-07:00,4379.25,4379.75,4379.0,4379.25
2023-08-20 22:41:00-07:00,4379.25,4379.25,4378.75,4378.75
2023-08-20 22:42:00-07:00,4378.75,4379.0,4378.75,4379.0
2023-08-20 22:43:00-07:00,4379.0,4379.25,4378.75,4379.25
2023-08-20 22:44:00-07:00,4379.25,4379.5,4379.25,4379.5
2023-08-20 22:45:00-07:00,4379.5,4379.5,4378.75,4379.25
2023-08-20 22:46:00-07:00,4379.25,4380.0,4379.25,4379.75
2023-08-20 22:47:00-07:00,4379.75,4380.0,4379.25,4379.5
2023-08-20 22:48:00-07:00,4379.5,4379.75,4379.25,4379.5
2023-08-20 22:49:00-07:00,4379.5,4379.75,4379.25,4379.5
2023-08-20 22:50:00-07:00,4379.5,4379.75,4379.25,4379.25
2023-08-20 22:51:00-07:00,4379.25,4379.5,4378.75,4378.75
2023-08-20 22:52:00-07:00,4378.75,4378.75,4378.0,4378.25
2023-08-20 22:53:00-07:00,4378.25,4378.75,4377.75,4378.25
2023-08-20 22:54:00-07:00,4378.25,4378.75,4378.0,4378.5
2023-08-20 22:55:00-07:00,4378.5,4379.25,4378.5,4379.0
2023-08-20 22:56:00-07:00,4379.0,4379.25,4378.5,4378.75
2023-08-20 22:57:00-07:00,4378.75,4379.0,4378.5,4378.5
2023-08-20 22:58:00-07:00,4378.5,4379.5,4378.5,4378.75
2023-08-20 22:59:00-07:00,4378.75,4379.0,4378.5,4378.5
2023-08-20 23:00:00-07:00,4378.5,4379.0,4377.75,4377.75
2023-08-20 23:01:00-07:00,4377.75,4378.0,4377.25,4378.0
2023-08-20 23:02:00-07:00,4378.0,4379.0,4377.75,4379.0
2023-08-20 23:03:00-07:00,4379.0,4379.25,4378.25,4378.25
2023-08-20 23:04:00-07:00,4378.25,4378.25,4377.5,4377.5
2023-08-20 23:05:00-07:00,4377.5,4378.5,4377.5,4378.5
2023-08-20 23:06:00-07:00,4378.5,4378.5,4377.25,4377.5
2023-08-20 23:07:00-07:00,4377.5,4378.0,4377.0,4377.25
2023-08-20 23:08:00-07:00,4377.25,4377.75,4377.25,4377.25
2023-08-20 23:09:00-07:00,4377.25,4377.5,4377.0,4377.5
2023-08-20 23:10:00-07:00,4377.5,4377.5,4376.25,4376.25
2023-08-20 23:11:00-07:00,4376.25,4377.0,4376.25,4377.0
2023-08-20 23:12:00-07:00,4377.0,4377.0,4375.75,4376.25
2023-08-20 23:13:00-07:00,4376.25,4376.5,4375.75,4376.25
2023-08-20 23:14:00-07:00,4376.25,4377.0,4376.25,4376.75
2023-08-20 23:15:00-07:00,4376.75,4378.0,4376.75,4378.0
2023-08-20 23:16:00-07:00,4378.0,4378.25,4377.75,4378.25
2023-08-20 23:17:00-07:00,4378.25,4378.5,4378.0,4378.5
2023-08-20 23:18:00-07:00,4378.5,4379.25,4378.25,4379.0
2023-08-20 23:19:00-07:00,4379.0,4379.5,4379.0,4379.0
2023-08-20 23:20:00-07:00,4379.0,4379.5,4379.0,4379.0
2023-08-20 23:21:00-07:00,4379.0,4380.0,4379.0,4379.5
2023-08-20 23:22:00-07:00,4379.5,4379.75,4379.25,4379.75
2023-08-20 23:23:00-07:00,4379.75,4380.0,4379.75,4380.0
2023-08-20 23:24:00-07:00,4380.0,4380.5,4380.0,4380.25
2023-08-20 23:25:00-07:00,4380.25,4380.5,4379.75,4380.0
2023-08-20 23:26:00-07:00,4380.0,4380.25,4380.0,4380.25
2023-08-20 23:27:00-07:00,4380.25,4380.25,4380.0,4380.0
2023-08-20 23:28:00-07:00,4380.0,4380.0,4379.5,4379.75
2023-08-20 23:29:00-07:00,4379.75,4380.5,4379.75,4380.25
2023-08-20 23:30:00-07:00,4380.25,4380.75,4380.25,4380.25
2023-08-20 23:31:00-07:00,4380.25,4380.5,4380.25,4380.25
2023-08-20 23:32:00-07:00,4380.25,4380.5,4379.75,4380.0
2023-08-20 23:33:00-07:00,4380.0,4380.0,4379.25,4379.5
2023-08-20 23:34:00-07:00,4379.5,4380.0,4379.5,4379.5
2023-08-20 23:35:00-07:00,4379.5,4380.0,4379.25,4379.75
2023-08-20 23:36:00-07:00,4379.75,4380.0,4379.5,4379.75
2023-08-20 23:37:00-07:00,4379.75,4380.25,4379.75,4380.25
2023-08-20 23:38:00-07:00,4380.25,4380.25,4379.75,4380.25
2023-08-20 23:39:00-07:00,4380.25,4380.25,4379.75,4379.75
2023-08-20 23:40:00-07:00,4379.75,4380.5,4379.75,4380.5
2023-08-20 23:41:00-07:00,4380.5,4380.75,4380.0,4380.0
2023-08-20 23:42:00-07:00,4380.0,4380.25,4379.75,4379.75
2023-08-20 23:43:00-07:00,4379.75,4380.25,4379.75,4380.0
2023-08-20 23:44:00-07:00,4380.0,4381.0,4380.0,4380.75
2023-08-20 23:45:00-07:00,4380.75,4381.0,4380.75,4381.0
2023-08-20 23:46:00-07:00,4381.0,4381.25,4381.0,4381.25
2023-08-20 23:47:00-07:00,4381.25,4381.5,4380.75,4381.0
2023-08-20 23:48:00-07:00,4381.0,4381.0,4380.25,4380.25
2023-08-20 23:49:00-07:00,4380.25,4380.5,4380.0,4380.25
2023-08-20 23:50:00-07:00,4380.25,4380.5,4380.0,4380.0
2023-08-20 23:51:00-07:00,4380.0,4380.5,4380.0,4380.25
2023-08-20 23:52:00-07:00,4380.25,4380.5,4380.0,4380.25
2023-08-20 23:53:00-07:00,4380.25,4380.75,4380.25,4380.75
2023-08-20 23:54:00-07:00,4380.75,4380.75,4380.25,4380.5
2023-08-20 23:55:00-07:00,4380.5,4380.75,4380.25,4380.5
2023-08-20 23:56:00-07:00,4380.5,4380.75,4380.5,4380.5
2023-08-20 23:57:00-07:00,4380.5,4380.5,4380.0,4380.0
2023-08-20 23:58:00-07:00,4380.0,4380.25,4379.5,4380.0
2023-08-20 23:59:00-07:00,4380.0,4380.25,4378.5,4378.5
2023-08-21 00:00:00-07:00,4378.5,4380.5,4378.5,4380.5
2023-08-21 00:01:00-07:00,4380.5,4381.25,4380.5,4380.75
2023-08-21 00:02:00-07:00,4380.75,4383.25,4380.75,4383.0
2023-08-21 00:03:00-07:00,4383.0,4383.5,4382.5,4383.5
2023-08-21 00:04:00-07:00,4383.5,4384.0,4382.75,4383.5
2023-08-21 00:05:00-07:00,4383.5,4385.25,4383.5,4385.0
2023-08-21 00:06:00-07:00,4385.0,4386.0,4385.0,4385.75
2023-08-21 00:07:00-07:00,4385.75,4386.5,4385.0,4385.0
2023-08-21 00:08:00-07:00,4385.0,4385.5,4384.25,4384.25
2023-08-21 00:09:00-07:00,4384.25,4385.75,4384.25,4385.75
2023-08-21 00:10:00-07:00,4385.75,4386.25,4385.25,4386.0
2023-08-21 00:11:00-07:00,4386.0,4387.25,4386.0,4386.75
2023-08-21 00:12:00-07:00,4386.75,4387.0,4386.0,4386.5
2023-08-21 00:13:00-07:00,4386.5,4386.75,4386.25,4386.5
2023-08-21 00:14:00-07:00,4386.5,4386.5,4385.75,4386.5
2023-08-21 00:15:00-07:00,4386.5,4386.75,4385.25,4385.5
2023-08-21 00:16:00-07:00,4385.5,4385.5,4384.25,4384.25
2023-08-21 00:17:00-07:00,4384.25,4385.75,4384.0,4385.25
2023-08-21 00:18:00-07:00,4385.25,4386.5,4385.0,4386.25
2023-08-21 00:19:00-07:00,4386.25,4386.75,4385.25,4385.75
2023-08-21 00:20:00-07:00,4385.75,4386.25,4385.0,4386.0
2023-08-21 00:21:00-07:00,4386.0,4386.5,4385.75,4386.0
2023-08-21 00:22:00-07:00,4386.0,4386.5,4385.5,4386.0
2023-08-21 00:23:00-07:00,4386.0,4386.0,4384.25,4384.5
2023-08-21 00:24:00-07:00,4384.5,4385.0,4383.5,4384.75
2023-08-21 00:25:00-07:00,4384.75,4386.0,4384.5,4385.5
2023-08-21 00:26:00-07:00,4385.5,4385.75,4384.75,4385.25
2023-08-21 00:27:00-07:00,4385.25,4386.0,4385.0,4385.5
2023-08-21 00:28:00-07:00,4385.5,4387.0,4385.5,4386.5
2023-08-21 00:29:00-07:00,4386.5,4387.25,4386.25,4387.0
2023-08-21 00:30:00-07:00,4387.0,4387.0,4385.25,4385.25
2023-08-21 00:31:00-07:00,4385.25,4386.25,4385.0,4386.0
2023-08-21 00:32:00-07:00,4386.0,4387.25,4386.0,4386.75
2023-08-21 00:33:00-07:00,4386.75,4388.0,4386.5,4387.25
2023-08-21 00:34:00-07:00,4387.25,4387.75,4387.0,4387.5
2023-08-21 00:35:00-07:00,4387.5,4388.75,4387.25,4388.5
2023-08-21 00:36:00-07:00,4388.5,4388.75,4388.0,4388.75
2023-08-21 00:37:00-07:00,4388.75,4388.75,4387.75,4388.75
2023-08-21 00:38:00-07:00,4388.75,4388.75,4388.25,4388.5
2023-08-21 00:39:00-07:00,4388.5,4388.5,4387.5,4388.25
2023-08-21 00:40:00-07:00,4388.25,4389.0,4388.0,4388.75
2023-08-21 00:41:00-07:00,4388.75,4389.25,4388.5,4388.5
2023-08-21 00:42:00-07:00,4388.5,4389.5,4388.25,4389.5
2023-08-21 00:43:00-07:00,4389.5,4391.25,4389.25,4391.0
2023-08-21 00:44:00-07:00,4391.0,4391.25,4390.5,4390.75
2023-08-21 00:45:00-07:00,4390.75,4391.0,4390.25,4390.5
2023-08-21 00:46:00-07:00,4390.5,4390.75,4389.75,4390.0
2023-08-21 00:47:00-07:00,4390.0,4390.75,4389.75,4390.75
2023-08-21 00:48:00-07:00,4390.75,4392.25,4390.75,4391.75
2023-08-21 00:49:00-07:00,4391.75,4392.75,4391.75,4392.0
2023-08-21 00:50:00-07:00,4392.0,4392.25,4391.75,4392.0
2023-08-21 00:51:00-07:00,4392.0,4393.25,4391.75,4392.0
2023-08-21 00:52:00-07:00,4392.0,4393.25,4391.75,4393.25
2023-08-21 00:53:00-07:00,4393.25,4393.25,4392.0,4392.25
2023-08-21 00:54:00-07:00,4392.25,4392.5,4391.5,4392.0
2023-08-21 00:55:00-07:00,4392.0,4392.25,4391.5,4391.75
2023-08-21 00:56:00-07:00,4391.75,4393.0,4391.75,4392.75
2023-08-21 00:57:00-07:00,4392.75,4393.5,4392.75,4393.5
2023-08-21 00:58:00-07:00,4393.5,4395.25,4393.25,4395.0
2023-08-21 00:59:00-07:00,4395.0,4397.0,4395.0,4396.75
2023-08-21 01:00:00-07:00,4396.75,4396.75,4395.75,4396.0
2023-08-21 01:01:00-07:00,4396.0,4397.5,4396.0,4397.0
2023-08-21 01:02:00-07:00,4397.0,4397.5,4396.25,4397.25
2023-08-21 01:03:00-07:00,4397.25,4397.75,4396.75,4397.25
2023-08-21 01:04:00-07:00,4397.25,4398.0,4396.75,4397.25
2023-08-21 01:05:00-07:00,4397.25,4398.25,4397.0,4397.75
2023-08-21 01:06:00-07:00,4397.75,4398.0,4396.75,4397.25
2023-08-21 01:07:00-07:00,4397.25,4397.25,4396.75,4396.75
2023-08-21 01:08:00-07:00,4396.75,4397.25,4396.5,4396.75
2023-08-21 01:09:00-07:00,4396.75,4396.75,4396.0,4396.25
2023-08-21 01:10:00-07:00,4396.25,4396.5,4394.75,4395.25
2023-08-21 01:11:00-07:00,4395.25,4396.5,4395.25,4396.0
2023-08-21 01:12:00-07:00,4396.0,4396.25,4395.0,4395.25
2023-08-21 01:13:00-07:00,4395.25,4395.25,4393.75,4394.5
2023-08-21 01:14:00-07:00,4394.5,4395.25,4394.5,4394.75
2023-08-21 01:15:00-07:00,4394.75,4395.75,4394.5,4395.75
2023-08-21 01:16:00-07:00,4395.75,4395.75,4394.5,4395.0
2023-08-21 01:17:00-07:00,4395.0,4395.0,4394.75,4395.0
2023-08-21 01:18:00-07:00,4395.0,4397.0,4395.0,4396.5
2023-08-21 01:19:00-07:00,4396.5,4396.75,4395.5,4395.75
2023-08-21 01:20:00-07:00,4395.75,4396.25,4395.5,4395.75
2023-08-21 01:21:00-07:00,4395.75,4396.25,4395.5,4395.75
2023-08-21 01:22:00-07:00,4395.75,4396.75,4395.75,4396.5
2023-08-21 01:23:00-07:00,4396.5,4396.75,4395.75,4396.25
2023-08-21 01:24:00-07:00,4396.25,4398.5,4396.25,4398.25
2023-08-21 01:25:00-07:00,4398.25,4398.5,4397.5,4397.5
2023-08-21 01:26:00-07:00,4397.5,4398.75,4397.0,4398.75
2023-08-21 01:27:00-07:00,4398.75,4398.75,4398.25,4398.75
2023-08-21 01:28:00-07:00,4398.75,4399.0,4398.0,4398.5
2023-08-21 01:29:00-07:00,4398.5,4398.75,4398.25,4398.5
2023-08-21 01:30:00-07:00,4398.5,4398.75,4398.5,4398.75
2023-08-21 01:31:00-07:00,4398.75,4399.25,4398.75,4398.75
2023-08-21 01:32:00-07:00,4398.75,4399.25,4398.75,4398.75
2023-08-21 01:33:00-07:00,4398.75,4398.75,4398.25,4398.5
2023-08-21 01:34:00-07:00,4398.5,4399.5,4398.5,4398.5
2023-08-21 01:35:00-07:00,4398.5,4398.5,4397.5,4397.75
2023-08-21 01:36:00-07:00,4397.75,4398.25,4397.25,4398.0
2023-08-21 01:37:00-07:00,4398.0,4398.25,4397.0,4397.5
2023-08-21 01:38:00-07:00,4397.5,4397.5,4397.0,4397.0
2023-08-21 01:39:00-07:00,4397.0,4397.25,4396.75,4396.75
2023-08-21 01:40:00-07:00,4396.75,4397.25,4396.5,4397.25
2023-08-21 01:41:00-07:00,4397.25,4397.5,4396.5,4396.75
2023-08-21 01:42:00-07:00,4396.75,4398.75,4396.75,4398.5
2023-08-21 01:43:00-07:00,4398.5,4398.75,4398.0,4398.25
2023-08-21 01:44:00-07:00,4398.25,4398.5,4397.5,4397.75
2023-08-21 01:45:00-07:00,4397.75,4397.75,4397.25,4397.5
2023-08-21 01:46:00-07:00,4397.5,4398.5,4397.5,4398.5
2023-08-21 01:47:00-07:00,4398.5,4398.75,4398.25,4398.5
2023-08-21 01:48:00-07:00,4398.5,4399.0,4398.5,4398.75
2023-08-21 01:49:00-07:00,4398.75,4398.75,4397.75,4397.75
2023-08-21 01:50:00-07:00,4397.75,4398.0,4397.5,4398.0
2023-08-21 01:51:00-07:00,4398.0,4398.0,4397.5,4398.0
2023-08-21 01:52:00-07:00,4398.0,4398.25,4397.75,4397.75
2023-08-21 01:53:00-07:00,4397.75,4398.5,4397.75,4398.25
2023-08-21 01:54:00-07:00,4398.25,4398.5,4398.0,4398.25
2023-08-21 01:55:00-07:00,4398.25,4398.5,4397.75,4398.25
2023-08-21 01:56:00-07:00,4398.25,4398.75,4398.0,4398.0
2023-08-21 01:57:00-07:00,4398.0,4398.5,4397.75,4398.5
2023-08-21 01:58:00-07:00,4398.5,4399.0,4398.5,4398.75
2023-08-21 01:59:00-07:00,4398.75,4399.25,4398.5,4399.25
2023-08-21 02:00:00-07:00,4399.25,4400.25,4399.0,4399.5
2023-08-21 02:01:00-07:00,4399.5,4400.5,4399.5,4400.25
2023-08-21 02:02:00-07:00,4400.25,4401.0,4399.75,4399.75
2023-08-21 02:03:00-07:00,4399.75,4400.25,4399.75,4400.25
2023-08-21 02:04:00-07:00,4400.25,4400.25,4399.75,4400.0
2023-08-21 02:05:00-07:00,4400.0,4401.25,4400.0,4401.25
2023-08-21 02:06:00-07:00,4401.25,4402.0,4401.25,4401.5
2023-08-21 02:07:00-07:00,4401.5,4402.25,4401.5,4401.75
2023-08-21 02:08:00-07:00,4401.75,4401.75,4400.75,4400.75
2023-08-21 02:09:00-07:00,4400.75,4400.75,4400.5,4400.5
2023-08-21 02:10:00-07:00,4400.5,4401.5,4400.5,4401.25
2023-08-21 02:11:00-07:00,4401.25,4401.75,4401.0,4401.75
2023-08-21 02:12:00-07:00,4401.75,4402.25,4401.0,4402.25
2023-08-21 02:13:00-07:00,4402.25,4402.5,4401.5,4401.5
2023-08-21 02:14:00-07:00,4401.5,4403.5,4401.5,4403.25
2023-08-21 02:15:00-07:00,4403.25,4403.5,4402.0,4402.0
2023-08-21 02:16:00-07:00,4402.0,4402.25,4401.75,4402.25
2023-08-21 02:17:00-07:00,4402.25,4402.75,4402.0,4402.25
2023-08-21 02:18:00-07:00,4402.25,4403.0,4402.0,4402.5
2023-08-21 02:19:00-07:00,4402.5,4402.75,4402.25,4402.75
2023-08-21 02:20:00-07:00,4402.75,4402.75,4402.25,4402.25
2023-08-21 02:21:00-07:00,4402.25,4403.0,4402.0,4402.75
2023-08-21 02:22:00-07:00,4402.75,4403.25,4402.5,4402.5
2023-08-21 02:23:00-07:00,4402.5,4402.75,4402.5,4402.75
2023-08-21 02:24:00-07:00,4402.75,4404.0,4402.75,4403.75
2023-08-21 02:25:00-07:00,4403.75,4404.25,4403.5,4404.25
2023-08-21 02:26:00-07:00,4404.25,4405.25,4403.75,4404.0
2023-08-21 02:27:00-07:00,4404.0,4404.75,4403.75,4404.0
2023-08-21 02:28:00-07:00,4404.0,4404.25,4403.5,4403.5
2023-08-21 02:29:00-07:00,4403.5,4403.75,4403.0,4403.25
2023-08-21 02:30:00-07:00,4403.25,4403.25,4402.0,4402.0
2023-08-21 02:31:00-07:00,4402.0,4402.5,4401.0,4401.75
2023-08-21 02:32:00-07:00,4401.75,4402.0,4401.5,4401.75
2023-08-21 02:33:00-07:00,4401.75,4402.0,4401.25,4401.25
2023-08-21 02:34:00-07:00,4401.25,4402.0,4401.25,4401.5
2023-08-21 02:35:00-07:00,4401.5,4402.25,4401.0,4401.75
2023-08-21 02:36:00-07:00,4401.75,4402.0,4401.25,4401.75
2023-08-21 02:37:00-07:00,4401.75,4402.25,4401.5,4402.25
2023-08-21 02:38:00-07:00,4402.25,4402.5,4401.25,4401.5
2023-08-21 02:39:00-07:00,4401.5,4401.75,4401.25,4401.5
2023-08-21 02:40:00-07:00,4401.5,4402.25,4401.25,4402.0
2023-08-21 02:41:00-07:00,4402.0,4402.5,4402.0,4402.25
2023-08-21 02:42:00-07:00,4402.25,4402.75,4401.75,4402.0
2023-08-21 02:43:00-07:00,4402.0,4402.25,4401.5,4401.75
2023-08-21 02:44:00-07:00,4401.75,4402.0,4401.5,4401.75
2023-08-21 02:45:00-07:00,4401.75,4402.25,4401.5,4402.0
2023-08-21 02:46:00-07:00,4402.0,4402.75,4401.75,4402.5
2023-08-21 02:47:00-07:00,4402.5,4402.75,4402.25,4402.5
2023-08-21 02:48:00-07:00,4402.5,4403.5,4402.5,4403.25
2023-08-21 02:49:00-07:00,4403.25,4403.75,4403.25,4403.5
2023-08-21 02:50:00-07:00,4403.5,4403.75,4403.0,4403.75
2023-08-21 02:51:00-07:00,4403.75,4403.75,4403.0,4403.5
2023-08-21 02:52:00-07:00,4403.5,4404.25,4403.25,4404.0
2023-08-21 02:53:00-07:00,4404.0,4404.25,4403.75,4404.0
2023-08-21 02:54:00-07:00,4404.0,4404.25,4403.75,4404.0
2023-08-21 02:55:00-07:00,4404.0,4404.0,4402.5,4402.75
2023-08-21 02:56:00-07:00,4402.75,4403.25,4402.75,4403.25
2023-08-21 02:57:00-07:00,4403.25,4403.75,4403.25,4403.75
